tweet id,tweet_text,Time
9.93E+17,"RT @digitelcoin: 1000 DGTC TOKEN AIRDROP

Name : DGTC
Total supply : 3,00,000,000
Listing price : $0.1

FOLLOW
RETWEET
COMMENT ETH ADDRESS…",2018-05-07 07:55:00
9.93E+17,"RT @DriveroOfficial: #cryptocurrency #Drivero #carsharing #PreICO

Prizzes again! WIN 1 hour FREE ride with BMW M5.

PRE-ICO 2018.02.19 18:…",2018-05-07 07:51:00
9.93E+17,"The wallets are estimated to contain around $800,000.00 worth of cryptocurrency. #vergecurrency $XVG #bitcoin $BTC… https://t.co/KW39hKGBff",2018-05-07 07:49:00
9.93E+17,"RT @streamityorg: Be ready to watch the new free educational webinar 
""ICO and the difference from IPO"" Everyone is welcome
Follow the link…",2018-05-07 07:41:00
9.93E+17,"$BTC : -0.33%📉 9349$
Top (last h):
$CESC : +42.00%📈 47st
$APH : +30.23%📈 5532st
$UCASH : +22.03%📈 176st
$BBR : +16.… https://t.co/3gPX0H7UYG",2018-05-07 07:30:00
9.93E+17,"RT @coinlauncher: 5 ICOs start today!
Swachhcoin - 9.62 - @SwachhCoin
Emrify Health Passport - 9.57 - @emrify
Neuroseed - 8.56 - @neuroseed…",2018-05-07 07:26:00
9.93E+17,"RT @weygand_gmt: #EOS:  Bullish impulse pattern with a short-term symmetrical triangle. Breakout imminent.

IF &gt; 18,80 USD = Buy signal wit…",2018-05-07 07:20:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.1 % || 07-05-2018 09:00
Price in #USD : 0.… https://t.co/PRQ7BUVdXh",2018-05-07 07:00:00
9.93E+17,"RT @streamityorg: Check our webinars on trading and cryptocurrency! 
here:👉 https://t.co/G0c5tz6fTt
Today the main topic is - ""Risk and mon…",2018-05-07 06:41:00
9.93E+17,"RT @streamityorg: Be ready to watch the new free educational webinar 
""ICO and the difference from IPO"" Everyone is welcome
Follow the link…",2018-05-07 06:37:00
9.93E+17,"Sniper Trade BUY Alert #STORJ #BTC 

Symbol Pair : STORJBTC

Binance 1 Hour Chart - 5/7/2018 6:00:00 AM UTC
Price :… https://t.co/JPYwa1aoo9",2018-05-07 06:10:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 06:06:00
9.93E+17,"Have you used ChinaRen, the China version of Facebook? Thanks to the founder, Yang Ning, also a famous angel invest… https://t.co/LCBB887bYT",2018-05-07 06:05:00
9.93E+17,"Último: R$ 34.000,01 ▲ 
Alta: R$ 35.666,28 ▼ 
Baixa: R$ 33.800,00 ▼ 
Volume: 151.74454165 BTC ▲ 
Taxa 30min: 20 sat… https://t.co/gZ0UmSoiPj",2018-05-07 06:00:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.0 % || 07-05-2018 08:00
Price in #USD : 0.… https://t.co/CXIAT4uiZH",2018-05-07 06:00:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 05:52:00
9.93E+17,"RT @GameGenefund: The early bird will start at 16 April 21:00 GMT +8, Shen Bo is one of our investor.

#cryptokittites #Crypto #cryptogames…",2018-05-07 05:47:00
9.93E+17,"RT @GameGenefund: The early bird will start at 16 April 21:00 GMT +8, Shen Bo is one of our investor.

#cryptokittites #Crypto #cryptogames…",2018-05-07 05:46:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 05:31:00
9.93E+17,"Sniper Trade BUY Alert #KNC #BTC 

Symbol Pair : KNCBTC

Binance 1 Hour Chart - 5/7/2018 5:00:00 AM UTC
Price : 0.0… https://t.co/LM5XT1P3SF",2018-05-07 05:30:00
9.93E+17,"Sniper Trade BUY Alert #WAVES #BTC 

Symbol Pair : WAVESBTC

Binance 1 Hour Chart - 5/7/2018 5:00:00 AM UTC
Price :… https://t.co/X0Tu6kZ1Eo",2018-05-07 05:21:00
9.93E+17,"Sniper Trade BUY Alert #XRP #BTC 

Symbol Pair : XRPBTC

Binance 1 Hour Chart - 5/7/2018 5:00:00 AM UTC
Price : 0.0… https://t.co/KGGeEpxqgS",2018-05-07 05:11:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 05:11:00
9.93E+17,"RT @GameGenefund: The 2nd batch of Airdrop will end at tomorrow, 15 April 20:00 GMT+8, if you want to earn more NGT, action fast! :)

#cryp…",2018-05-07 05:06:00
9.93E+17,"Sniper Trade BUY Alert #STORJ #BTC 

Symbol Pair : STORJBTC

Binance 1 Hour Chart - 5/7/2018 5:00:00 AM UTC
Price :… https://t.co/eosFFggxZv",2018-05-07 05:00:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.11 % || 07-05-2018 07:00
Price in #USD : 0… https://t.co/T222siPIAA",2018-05-07 05:00:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 04:45:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 04:33:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 04:22:00
9.93E+17,"Sniper Trade BUY Alert #XRP #BTC 

Symbol Pair : XRPBTC

Binance 1 Hour Chart - 5/7/2018 4:00:00 AM UTC
Price : 0.0… https://t.co/3uHJjHGDrY",2018-05-07 04:10:00
9.93E+17,"Sniper Trade BUY Alert #WAVES #BTC 

Symbol Pair : WAVESBTC

Binance 1 Hour Chart - 5/7/2018 4:00:00 AM UTC
Price :… https://t.co/TRbsINP0tw",2018-05-07 04:01:00
9.93E+17,"Sniper Trade BUY Alert #TNB #BTC 

Symbol Pair : TNBBTC

Binance 1 Hour Chart - 5/7/2018 4:00:00 AM UTC
Price : 0.0… https://t.co/RJVjCkqjfY",2018-05-07 04:00:00
9.93E+17,"Sniper Trade BUY Alert #STORJ #BTC 

Symbol Pair : STORJBTC

Binance 1 Hour Chart - 5/7/2018 4:00:00 AM UTC
Price :… https://t.co/Dc8UHiQ2lO",2018-05-07 04:00:00
9.93E+17,"Sniper Trade BUY Alert #POA #BTC 

Symbol Pair : POABTC

Binance 1 Hour Chart - 5/7/2018 4:00:00 AM UTC
Price : 0.0… https://t.co/D0JIsMM2Sh",2018-05-07 04:00:00
9.93E+17,"Sniper Trade BUY Alert #MDA #BTC 

Symbol Pair : MDABTC

Binance 1 Hour Chart - 5/7/2018 4:00:00 AM UTC
Price : 0.0… https://t.co/vK4Y3wY0eK",2018-05-07 04:00:00
9.93E+17,"Sniper Trade BUY Alert #KNC #BTC 

Symbol Pair : KNCBTC

Binance 1 Hour Chart - 5/7/2018 4:00:00 AM UTC
Price : 0.0… https://t.co/hv86TDWV1D",2018-05-07 04:00:00
9.93E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.37 % || 07-05-2018 06:00
Price in #USD… https://t.co/LFGmeR0IOa",2018-05-07 04:00:00
9.93E+17,"RT @digitelcoin: 1000 DGTC TOKEN AIRDROP

Name : DGTC
Total supply : 3,00,000,000
Listing price : $0.1

FOLLOW
RETWEET
COMMENT ETH ADDRESS…",2018-05-07 03:53:00
9.93E+17,"RT @coinpricenow: 1 Bitcoin ( #BTC )
Dollar: 9228.97$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,618.76$ 

1 Ethereum ( #ETH )
Dollar: 744.00$ 

1…",2018-05-07 03:34:00
9.93E+17,"RT @hashcard: 20% BONUS is available for Stage II. Minimum Contribution 50$

!!!!!!! Free card is included for contribution over $100.00 !!…",2018-05-07 03:27:00
9.93E+17,"RT @coinpricenow: 1 Bitcoin ( #BTC )
Dollar: 9228.97$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,618.76$ 

1 Ethereum ( #ETH )
Dollar: 744.00$ 

1…",2018-05-07 03:23:00
9.93E+17,"1 Bitcoin ( #BTC )
Dollar: 9228.97$ 

1 Bitcoin Cash ( #BCH )
Dollar: 1,618.76$ 

1 Ethereum ( #ETH )
Dollar: 744.0… https://t.co/C8bBGxJJxq",2018-05-07 03:21:00
9.94E+17,"RT @CryptoPriceCall: $BTC : +0.37%📈 9245$
Top (last h):
$VME : +38.11%📈 1279st
$UQC : +20.59%📈 18800st
$CHX : +10.00%📈 1314st
$LEV : +9.44%…",2018-05-08 22:31:00
9.94E+17,"$BTC : +0.37%📈 9245$
Top (last h):
$VME : +38.11%📈 1279st
$UQC : +20.59%📈 18800st
$CHX : +10.00%📈 1314st
$LEV : +9.… https://t.co/9eLGqtSAEj",2018-05-08 22:30:00
9.94E+17,"RT @CryptoPriceCall: $BTC : +0.21%📈 9244$
Top (last h):
$VME : +27.04%📈 1334st
$UQC : +20.12%📈 18800st
$HTML : +15.46%📈 5st
$LEV : +11.47%📈…",2018-05-08 22:02:00
9.94E+17,"$BTC : +0.21%📈 9244$
Top (last h):
$VME : +27.04%📈 1334st
$UQC : +20.12%📈 18800st
$HTML : +15.46%📈 5st
$LEV : +11.4… https://t.co/SaIkbJWKgv",2018-05-08 22:00:00
9.94E+17,"RT @tihosay: 🚀 Starts in 4 days.. Pre-ICO will begin April 15th, 2018 at 10:00 UTC. 40% BONUS 🚀

Register now: https://t.co/gS31OE4gss

#ti…",2018-05-08 15:34:00
9.94E+17,"#cryptocurrency #CryptoMeInfo

BTC: 9164,99$ (-1,67%)
ETH: 734,30$ (1,35%)
XRP: 0,808070$ (-1,76%)
BCH: 1582,00$ (-… https://t.co/Y8fYovqOKc",2018-05-08 14:03:00
9.94E+17,RT @litenettcom: With an audience of 10 million per month (120 million per year) at a rate of € 3.0 per user - the profit will be € 360 000…,2018-05-08 13:24:00
9.94E+17,"RT @tihosay: 🚀 Pre-ICO will begin April 15th, 2018 at 10:00 UTC. 40% BONUS 🚀

Register now: https://t.co/mlPm5M2fgm
Join our Telegram commu…",2018-05-08 13:19:00
9.94E+17,"RT @tihosay: 🚀 Starts in 4 days.. Pre-ICO will begin April 15th, 2018 at 10:00 UTC. 40% BONUS 🚀

Register now: https://t.co/gS31OE4gss

#ti…",2018-05-08 13:19:00
9.94E+17,"RT @CryptoPriceCall: $BTC : -0.83%📉 9245$
Top (last h):
$PIZZA : +121.00%📈 7st
$BANCA : +21.51%📈 30st
$EOSDAC : +15.16%📈 1826st
$HTML : +10…",2018-05-08 12:16:00
9.94E+17,"$BTC : -0.83%📉 9245$
Top (last h):
$PIZZA : +121.00%📈 7st
$BANCA : +21.51%📈 30st
$EOSDAC : +15.16%📈 1826st
$HTML :… https://t.co/ZPM8k3DPOb",2018-05-08 12:00:00
9.94E+17,"RT @Thr_Official: #THR Journey 
$13.76 May 7 Day end 
May 8 - Grand Day 
Pic 1 $48 10.00 AM
Pic 2 $143.88 2 PM
Pic 3 $215 6 PM
#Listing #Pr…",2018-05-09 23:53:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : 
Last Hour Change : 0.67 % || 10-05-2018 01:00
Price in #USD : 0… https://t.co/ZO1IUnBD3u",2018-05-09 23:00:00
9.94E+17,"RT @BSD_Masternode: #cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.0 % || 10-05-2018 00:30
Price in #USD : 0.7…",2018-05-09 22:57:00
9.94E+17,"10.000.00 evo token airdrop
2000 participants

 RULES
1. join the telegram  https://t.co/ETa4WpQtV4 
2 . follow
3.… https://t.co/A0SCwkDWdj",2018-05-09 22:53:00
9.94E+17,"RT @Guno_Lamberdi: 10.000.00 evo token airdrop
2000 participants

 RULES
1. join the telegram  https://t.co/kqH0vKD73F 
2 . follow
3. retwe…",2018-05-09 22:50:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.0 % || 10-05-2018 00:30
Price in #USD :… https://t.co/mVjwFNbvqS",2018-05-09 22:30:00
9.94E+17,"Sniper Trade BUY Alert $ICN $BTC 

Symbol Pair : ICNBTC

Binance 1 Hour Chart - 5/9/2018 10:00:00 PM UTC
Price : 0.… https://t.co/yMTXkkIoYU",2018-05-09 22:00:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.98 % || 10-05-2018 00:00
Price in #USD… https://t.co/fIGvuwGh9k",2018-05-09 22:00:00
9.94E+17,"10.000.00 evo token airdrop
2000 participants

 RULES
1. join the telegram  https://t.co/kqH0vKD73F 
2 . follow
3.… https://t.co/CrlhDC3bZY",2018-05-09 20:30:00
9.94E+17,"RT @Thr_Official: #THR Journey 
$13.76 May 7 Day end 
May 8 - Grand Day 
Pic 1 $48 10.00 AM
Pic 2 $143.88 2 PM
Pic 3 $215 6 PM
#Listing #Pr…",2018-05-09 19:40:00
9.94E+17,"RT @Thr_Official: #THR Journey 
$13.76 May 7 Day end 
May 8 - Grand Day 
Pic 1 $48 10.00 AM
Pic 2 $143.88 2 PM
Pic 3 $215 6 PM
#Listing #Pr…",2018-05-09 19:10:00
9.94E+17,"RT @Thr_Official: #THR Journey 
$13.76 May 7 Day end 
May 8 - Grand Day 
Pic 1 $48 10.00 AM
Pic 2 $143.88 2 PM
Pic 3 $215 6 PM
#Listing #Pr…",2018-05-09 18:54:00
9.94E+17,"RT @Thr_Official: #THR Journey 
$13.76 May 7 Day end 
May 8 - Grand Day 
Pic 1 $48 10.00 AM
Pic 2 $143.88 2 PM
Pic 3 $215 6 PM
#Listing #Pr…",2018-05-09 18:49:00
9.94E+17,"#THR Journey 
$13.76 May 7 Day end 
May 8 - Grand Day 
Pic 1 $48 10.00 AM
Pic 2 $143.88 2 PM
Pic 3 $215 6 PM… https://t.co/uL35hGFVT2",2018-05-09 18:20:00
9.94E+17,#Cryptocurrency ​​Weightings: @Bitcoin ​​​30.00% @Ethereum​​​ 30.00% @Ripple          14.14% @BitcoinCash 10.65%… https://t.co/jJAKpP661O,2018-05-09 13:48:00
9.94E+17,"RT @FairGameOnline: Dear players, new Fair City Tarpaulin  (FAIR) will open at Singapore time 16:00 PM, May 10, 2018
Fair City: https://t.c…",2018-05-09 13:07:00
9.94E+17,"RT @FairGameOnline: Dear players, new Fair City Tarpaulin  (FAIR) will open at Singapore time 16:00 PM, May 10, 2018
Fair City: https://t.c…",2018-05-09 12:46:00
9.94E+17,"Dear players, new Fair City Tarpaulin  (FAIR) will open at Singapore time 16:00 PM, May 10, 2018
Fair City:… https://t.co/qS6koDxoLT",2018-05-09 12:06:00
9.94E+17,"#crypto price changes last 4 hours

🚀
$BLITZ +15.62%
$ADX +12.46%
$REP +10.22%

🌧️
$DMD -4.50%
$EBST -4.00%
$ZCL -3… https://t.co/Jkg6frrYKa",2018-05-09 08:46:00
9.94E+17,"#cryptocurrency Price Analysis for #Bitsend #BSD : ⬇️
Last Hour Change : -0.8 % || 09-05-2018 10:00
Price in #USD :… https://t.co/fuyLfyWK7F",2018-05-09 08:00:00
9.94E+17,"RT @tihosay: 🚀 Pre-ICO will begin April 15th, 2018 at 10:00 UTC. 40% BONUS 🚀

Register now: https://t.co/mlPm5M2fgm
Join our Telegram commu…",2018-05-09 07:45:00
9.94E+17,"RT @tihosay: 🚀 Pre-ICO will begin April 15th, 2018 at 10:00 UTC. 40% BONUS 🚀

Register now: https://t.co/mlPm5M2fgm
Join our Telegram commu…",2018-05-09 05:43:00
